CellID,X,Y,Potential,Annotation,HVG_JCHAIN,HVG_FCER1A,HVG_AHSP,HVG_CD9,HVG_CA1,HVG_AKAP12,HVG_FAM178B,HVG_IRF8,HVG_CSTA,HVG_APOC1
Run5_120797913606068,22.481223308417917,11.94484287689231,3.752370922916034,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120797925600163,-22.29114765588418,-11.297611396684665,0.5089274606539291,DCs,0.0,1.2279414,0.0,0.0,0.0,0.0,0.0,0.7916781,1.530674,0.0
Run5_120797925926836,20.111240732610245,-15.203282813396028,1.8615846910032365,Ery_1,0.0,0.66638815,0.0,0.0,0.66638815,0.0,1.062772,0.66638815,0.0,1.062772
Run5_120797925951916,-7.519336272034851,25.22177729256191,1.8201925202269156,CLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120797944303027,16.700860417449615,18.07032490055157,3.8606745891883962,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120864484738990,21.754433657105977,14.991113516122702,3.8254793083110856,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120864485064043,-18.563558410036297,5.390870478734576,1.0447527637914895,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120864485521653,-15.260166985881945,-3.6579607522786985,1.057212663339394,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54699033,0.0,0.0
Run5_120864497616693,-12.872931384497361,-1.1174020935366378,1.271981138326714,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120864497875243,21.555530528152826,7.968401460933101,3.554241330401207,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120864516193581,1.092347654702976,0.32768403002987734,2.2937242419527144,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_120864516291955,-28.360353611878082,14.754437458723887,0.44236289149173214,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121202296933300,-6.171346816493544,12.66181275365198,2.4532808982018417,CLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121202311282076,-7.262144958670603,-5.94613573889554,1.7116382276974376,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121202323438875,-17.832631171547174,-0.9293284680878835,0.9695759291873083,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676612,0.9275363,0.0
Run5_121202342312796,-26.641123590220296,10.796934911506803,0.3960933660832273,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89813274,2.1132479,0.0
Run5_121202342554341,-8.167402464379249,25.470171231250482,1.7396472254908661,CLP,0.0,0.0,0.0,2.2177591,0.0,1.6279379,0.0,0.0,0.0,0.0
Run5_121202342811869,19.556778099177258,-14.45035670659062,2.0499129759878842,Ery_1,0.0,1.285565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5016184
Run5_121276786920878,-13.366835247400244,-2.7192845024717665,1.3751361216598372,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121276786923948,5.390957934260073,-28.90894883330535,0.3269130067565795,Ery_2,0.0,0.0,2.2557406,0.0,2.5168743,0.0,2.2254462,0.0,0.0,1.6622541
Run5_121276814514598,-8.990293725445376,-13.01988371455585,1.6391697769003368,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121276814519541,-10.211187370042074,-4.825386846119304,1.431870139070595,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121276833328422,20.156492300018897,5.206329613202637,3.5712174864030217,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121276833385781,-23.39782908371643,-12.146605341081793,0.2705161180683424,DCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1190503,0.0,0.0
Run5_121319736597797,-19.29488064945246,-5.053152021372755,0.7032190704456927,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121319736923940,20.74230406670947,10.453579336782813,3.546886558812596,HSC_1,2.5244706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121319737112438,12.440903399580543,20.079413060900567,3.881894288818682,HSC_1,0.0,0.0,0.0,0.0,0.0,1.0706912,0.0,0.0,0.0,0.0
Run5_121319737121187,5.561359384117149,-28.866671257303093,0.4672148370686733,Ery_2,0.0,0.0,2.1765451,0.0,2.5434659,0.0,2.1195402,0.0,0.0,1.3688744
Run5_121319737121636,-26.973046515458257,12.53845292131697,0.641598655948898,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843747,0.0
Run5_121319737145700,17.407360219095946,-11.27966913785577,2.3246655202337587,Ery_1,0.0,1.9518293,0.0,0.6222308,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121319763884782,0.7581919602892463,0.663733371991935,2.323034203791983,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121319764187558,-0.00824830414649595,-4.344817353344862,2.2782465343772476,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121319764642219,-20.273106576592287,0.705805154721536,0.8265241645362345,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7688999,0.6794942,0.0
Run5_121319782766886,-2.8696563542752087,0.6435244895826233,2.076446721030213,HSC_2,1.2923219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121319783321011,6.506662768571255,-28.492867875512687,0.6464508575115344,Ery_2,0.0,0.0,2.1747782,0.0,2.0646524,0.0,1.7995969,0.0,0.0,0.86563367
Run5_121337990199718,-8.508017264024328,-8.798863162329523,1.6001163174222874,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121338004945780,15.157872232505333,3.26220760175434,3.3053850955005855,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121338017528694,-6.326928538377,-11.74024914820752,1.763771248126747,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121338017831203,-19.70404563700852,1.571415111491737,0.9418449028410629,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3920236,2.0861225,0.0
Run5_121338018085238,-1.421528876480385,-1.9368123176468193,2.061222443959104,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71730804,0.0,0.0
Run5_121339869612342,18.978824899662406,-15.643014664259475,1.9738304783869127,Ery_1,0.0,0.0,0.0,0.0,0.4282329,0.0,0.7271074,0.0,0.0,1.143641
Run5_121339884498228,13.613656910235147,18.39129034152297,3.7803767203014162,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121339884563677,-9.60894983148441,-3.6509439440396867,1.4123853936185364,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083713,0.0
Run5_121339897399643,9.023084643004863,21.328145499734777,3.788277529993282,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121339915492150,19.298980684138378,-9.929111460737325,2.3247908193163314,Ery_1,0.0,1.1430876,0.0,0.0,1.1430876,0.0,0.0,0.0,0.0,0.7266877
Run5_121339916245221,15.430063494813497,-8.763061856863198,2.624814004604131,Ery_1,0.0,1.3011291,0.0,0.63718367,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121742657219428,12.830359044593635,2.8610755666821612,3.1853257713697802,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121742657501043,17.22706737853917,-15.151167733620229,2.051357878648143,Ery_1,0.0,1.4884247,0.0,0.0,0.0,0.0,1.1177828,0.0,0.0,1.8699818
Run5_121742671894326,5.122590215772494,-28.96361551447468,0.677840623729419,Ery_2,0.0,0.0,2.1027067,0.0,0.0,0.0,1.482737,0.0,0.32087386,1.5651343
Run5_121742684023020,-20.841844479811765,6.9289150746441095,0.8242033435485672,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7357527,0.0,0.0
Run5_121742684707060,-8.681708440430963,24.726357582959917,1.8349812900871891,CLP,0.0,0.0,0.0,3.2853677,0.0,1.5420399,0.0,0.0,0.0,0.0
Run5_121742684769518,-11.580574883749312,-4.892504158964182,1.3325350143789105,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121812450659110,-5.643903782184346,-3.13464768961007,1.7843961265207424,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121812464553396,19.939957960025236,-11.445484652771865,2.348610689782478,Ery_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121812464851246,13.68455570011425,23.063414886365578,3.880487590989196,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121812477758820,-9.192546692774036,15.832443158665914,2.0949874725169484,CLP,0.0,0.0,0.0,1.880647,0.0,1.3294259,0.0,0.0,0.0,0.0
Run5_121812477929373,14.747484530089759,22.951967427359133,3.839717629561502,HSC_1,2.64224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121812477963492,-7.376673651555003,25.813542602548168,1.7908514630490475,CLP,0.0,0.0,0.0,2.2140698,0.0,2.2140698,0.0,0.0,0.0,0.0
Run5_121826140077470,16.502396431301396,-12.278629928316663,2.330181742064368,Ery_1,0.0,1.7269902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121826140122412,-20.175921101894534,6.111624568607323,0.7790499819016024,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67371,0.0
Run5_121826140415902,16.394043500587028,-20.533838494993468,1.6053951095622656,Ery_1,0.0,0.93780136,0.0,0.0,0.71110475,0.0,0.41747257,0.0,0.0,1.5318737
Run5_121826140605285,15.046512302004004,22.925837672656762,3.840061621017032,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121826155117419,-28.198628472656264,12.84530514239518,0.40420933241674906,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997387,1.4866772,0.997387
Run5_121826155648939,17.92849709199676,-16.27004491633453,1.9984879381205358,Ery_1,0.0,0.8512758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121826167613876,-22.762719098508096,-10.42270205400484,0.41354053198225227,DCs,1.094574,0.69012,0.0,0.0,0.0,0.0,0.0,2.5593536,0.0,0.0
Run5_121826167900517,-8.890463404713273,23.80497680919669,1.8329639479173498,CLP,0.0,0.0,0.0,2.3456628,0.0,1.7439855,0.0,0.0,0.0,0.0
Run5_121826168137643,23.119698471462442,9.223173592405573,3.7173271163067976,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121826168162659,14.028418341376023,-8.348019141574479,2.6148535126325188,Mega,0.0,1.1777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121826186283356,-10.304681529722655,-9.172313512797984,1.403275146523768,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121826186488667,19.494116712163457,17.573477688404097,3.8455049896148608,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121879156156142,21.958959187471123,11.837605086679151,3.731076768879243,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121879156602669,4.801075623993182,3.2351009434194045,2.7825487501030532,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121879183874779,-20.41945635488093,8.411981568127494,0.9192543873957915,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625473,0.0
Run5_121879183911859,-18.59151839388775,-3.296597474840304,0.9277411679002672,Mono_2,0.0,0.51788455,0.0,0.0,0.0,0.0,0.0,1.479868,0.51788455,0.0
Run5_121896083017067,11.08842700771079,-26.768507201014565,1.0942983979881609,Ery_2,0.4842077,0.0,2.366008,0.0,2.2416663,0.27112907,1.7889404,1.1569159,0.0,0.4842077
Run5_121896094784430,-18.405712328716437,-7.239230507013277,0.8886221738252651,Mono_2,0.49953052,0.8311227,0.0,0.49953052,0.0,0.0,0.0,2.0952437,0.0,0.0
Run5_121896094844654,-9.371709432874457,-9.164609303931758,1.5593519707211776,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121896095111518,-8.651811789541712,23.346211291391395,1.77876111677707,CLP,0.0,0.0,0.0,3.205831,0.0,2.5524094,0.0,0.0,0.0,0.0
Run5_121896095563045,-8.746863733320577,14.72632445750825,2.2059637619851644,CLP,0.0,0.0,0.0,0.0,0.0,1.3130866,0.0,1.3130866,0.0,0.0
Run5_121896095594741,5.937643836640918,-28.675346102748353,0.4848077529293411,Ery_2,0.0,0.0,1.4610313,0.0,2.0308821,0.0,1.7289197,0.0,0.0,1.2942674
Run5_121896113728940,16.92570150919909,-10.818466166946072,2.463167461576538,Ery_1,0.0,1.1095433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121955392048555,-5.351471614299036,-2.6690009190787625,1.9286132873397515,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236527,0.6236527,0.0
Run5_121955392272246,-8.207176911542426,25.47347249215645,1.863470642591153,CLP,0.0,0.0,0.0,2.1521206,0.0,2.5180693,0.0,0.0,0.0,0.0
Run5_121955406474604,-25.54150199618002,12.043885614901027,0.42311083137165095,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121955406789483,10.348837910863233,21.83724982240091,3.8251164564533866,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121955406957492,14.927751061722626,-23.18121044349607,1.116773105549142,Ery_1,0.0,0.0,0.7390684,0.0,0.0,0.0,1.8671637,0.0,0.0,1.4544089
Run5_121955407219108,9.212512535582254,-27.531822950249833,1.0826657324211686,Ery_2,0.0,0.0,1.3958385,0.0,0.6035744,0.0,1.5824783,0.0,0.0,1.4619986
Run5_121955438180773,22.693864296288407,13.363914223107274,3.788467378371571,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121955438423262,4.013460726529428,-1.4688756413969344,2.7470478879192415,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_121955438770422,20.398421413724122,-12.419499645926898,2.222451097733292,Ery_1,0.0,1.0634009,0.0,0.0,0.6668555,0.0,0.6668555,0.0,0.0,1.346593
Run5_121965726591324,19.174299500621512,-16.424753794857693,1.970328222702153,Ery_1,0.0,2.143989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91896
Run5_121965741819629,-13.672511662352962,-1.985095568329747,1.2277347091459694,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447627,0.7447627,0.0
Run5_121965742090611,-26.111661021260268,10.278501419209995,0.6194532592315589,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7112057,0.0
Run5_121965773438308,10.980639338046064,2.9880294267114107,3.1178043239964035,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122282748888820,4.684435517727676,0.8997224528183052,2.794929372979413,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122282776116086,22.39885108540525,7.2894856634112095,3.623036834404744,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122282776614758,14.60005002103633,22.127126103222775,3.760887964451893,HSC_1,3.198187,0.0,0.0,0.0,0.0,0.0,0.0,2.0426328,0.0,0.0
Run5_122282776848630,-23.50248564810466,-11.040533209778918,0.14007955038527875,DCs,2.3232567,1.194594,0.0,0.0,0.0,0.0,0.0,2.0677042,0.0,0.0
Run5_122282776874270,-23.182665897675264,-11.459791756674624,0.2308348052770519,DCs,1.952236,0.40792996,0.0,0.0,0.0,0.0,0.0,2.0858989,0.0,0.0
Run5_122282776938339,24.589871966735547,8.51521041512706,3.5149384200584826,HSC_1,0.0,2.3750207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122282795482347,9.673439826179719,20.92002223335999,3.833752248728058,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122293352064750,-13.089419538762007,-7.148862784905942,1.319306680709781,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47325754,0.0
Run5_122293352295709,-20.16130078474752,-6.453279144865639,0.7292037646226781,DCs,1.6950709,0.0,0.0,0.0,0.0,0.0,0.0,1.6950709,0.0,0.0
Run5_122293366995766,17.680114274252304,-19.55949609576623,1.5080376639409705,Ery_1,0.0,0.4629661,0.4629661,0.0,0.4629661,0.0,1.2104869,0.0,0.0,1.2104869
Run5_122293379357555,16.01240647905991,18.41768897931331,3.802971338613297,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122293380103390,4.951593167404388,-28.671670221715665,0.7980572860786728,Ery_2,0.0,0.0,2.2944348,0.0,0.0,0.0,1.5846844,0.0,0.0,1.3122241
Run5_122293398682475,17.797700205002,5.369907035887762,3.3811522843718236,HSC_1,3.1250498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122293398691236,-13.735775799365602,0.8411484239763901,1.221072657670149,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63974833,0.0
Run5_122308384443244,-24.473991506908575,10.511347452977603,0.5895720204690997,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204032,0.0
Run5_122308384647606,10.899697062074493,2.075003708745547,3.1479273677944173,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122308384737070,-6.2367314843807575,-3.5182504315357117,1.7347517437057807,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122308384909171,-4.602907227029266,-10.719831371589313,2.041851477221841,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122308399586523,19.32707342847078,-17.266687208775334,1.7105560190243407,Ery_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571539
Run5_122308411669932,-24.09072572989307,11.149185671250713,0.5263431804851626,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803666,0.0
Run5_122308412197221,8.417162985266174,-27.73977954026232,1.2157036829013128,Ery_2,0.0,0.0,1.8610948,0.0,1.0649765,0.0,1.7256477,0.24022773,0.24022773,1.2365894
Run5_122308430511405,-8.147070117324661,13.945123076572454,2.2276251658461366,CLP,0.0,0.0,0.0,0.0,0.0,1.388198,0.0,0.0,0.0,0.0
Run5_122308430838108,11.503519905866263,20.799131873441173,3.867494526189515,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122308431309166,16.105661097549966,-21.637972481370905,1.3541951811785777,Ery_1,0.0,0.0,0.0,0.0,1.0128322,0.0,0.36349458,0.0,0.0,1.9652727
Run5_122308431337893,-1.489739344319011,-6.969392406842897,2.153636232594346,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122308431338283,-21.32235996013785,7.727471951179397,0.7603633428709404,Mono_1,0.0,0.0,0.0,0.0,0.8027123,0.0,0.0,0.0,1.2421846,0.0
Run5_122310397676468,19.94216491017378,5.49328285323112,3.4632039284035665,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122310424975069,-9.635481035836653,19.714234555372357,1.9970138626935456,CLP,0.0,0.0,0.0,2.5583315,0.0,2.5583315,0.0,0.0,0.0,0.0
Run5_122310425794860,20.38980776751674,-12.942815391962446,2.1993740549086533,Ery_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64933765
Run5_122428777683302,7.784658976336782,4.387643118111503,2.8517929252546486,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122428792990964,8.398436000460165,4.011871916921594,2.9238287778250687,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122428804945757,18.55506767606535,-9.320188192934822,2.436989477931081,Ery_1,0.0,1.9370567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122428805495539,-9.850805729994548,20.30839304687977,1.9136020504093418,CLP,0.0,0.0,0.0,2.459056,0.0,1.8479639,0.0,0.0,0.0,0.0
Run5_122428805827310,16.60422040800743,-21.848968934505553,1.2804750041967496,Ery_1,0.0,0.0,0.5156702,0.0,1.8559986,0.0,0.5156702,0.0,0.0,0.5156702
Run5_122428824382372,-9.868135673986353,20.103848023468522,1.8975355907446447,CLP,0.0,0.0,0.0,2.985201,0.0,2.1419692,0.0,0.0,0.0,0.0
Run5_122436428426011,21.534272373805525,2.7941584607117056,3.1781370069012,HSC_1,0.0,2.2549658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122436443392756,-28.313987170098816,13.601296852171407,0.49586345855828906,Mono_1,0.0,0.0,0.0,0.0,0.872288,0.0,0.0,0.0,0.872288,0.0
Run5_122436443553141,16.39981413255979,17.139092456011554,3.6403930579345296,HSC_1,0.0,3.08853,0.0,1.1296198,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122436443565299,-22.92030063632255,9.142502825449643,0.5936605368264676,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122436443618091,-13.218435828841246,-5.255516877624937,1.277943762918584,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494894,0.0
Run5_122436455394659,10.111738163348592,20.165402562433016,3.7139656594947272,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122436474812148,-22.480109951934065,8.805726742287458,0.8350909678249074,Mono_1,0.0,0.0,0.0,0.0,0.7244578,0.0,0.0,0.0,0.7244578,0.0
Run5_122436475050395,9.518750910933415,23.161322855159497,3.764518996503641,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122514677058797,-5.0596534846666215,-6.790704527434706,1.8742952862752826,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122514677385454,17.895577690386805,-17.20544804482471,1.972995421021202,Ery_1,0.0,1.1910805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122514691804534,0.8255132476841474,0.030079403635755148,2.288096503660645,Precursors,0.0,0.0,0.5278054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_122514692065654,-20.904010227147136,1.9582170208668188,0.8076168672441542,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95983666,0.0
Run5_122514692492718,19.91376320596331,-14.890494600553088,1.971711050850737,Ery_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058517
Run5_122514704584094,-11.137138165063416,-6.8575509078262495,1.4379153512393126,Precursors,0.538123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1437026,0.0
Run5_122514704643886,17.87667877680797,-12.243470065626836,2.2690746846956484,Ery_1,0.0,1.2747931,0.0,0.0,0.0,0.0,0.0,0.6202111,0.0,0.0
Run5_122514704911077,-13.55924095624398,1.440876285588981,1.3139114998772445,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125042414446436,-22.291423810704554,6.033130505273877,0.8193389108959108,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125042414704491,-13.200722039165571,-9.224470542037334,1.3097247305642838,Precursors,0.0,0.37095898,0.0,0.0,0.0,0.0,0.0,0.8532959,0.0,0.0
Run5_125042426764206,19.00194052292706,-13.403250749469011,2.095108355618458,Ery_1,0.0,1.1445649,0.0,0.0,1.1445649,0.0,0.7278081,0.0,0.0,0.0
Run5_125042426828509,-15.605292683281082,1.407909717957321,1.0741227093045769,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58531946
Run5_125042427049836,-28.6875592573798,14.999267836734068,0.43130097146997226,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4991498,0.0
Run5_125042445924214,-7.067265964927228,-8.483299567449674,1.7047946397273934,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125197018937182,-20.463778982357283,-7.942957111132268,0.7944258091106242,DCs,1.3844914,0.0,0.0,0.0,0.0,0.0,0.0,0.9148487,0.0,0.0
Run5_125197033039598,-9.3482065470631,16.24755441628595,2.0733346466181306,CLP,1.3252976,0.0,0.0,2.489332,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125197033061236,-19.60904585704746,5.7680230950392195,0.9367652436714806,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354658,0.0
Run5_125197033884069,-4.897402935709645,12.133027219851822,2.6868938564490055,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125197046376694,-7.412927117297234,-11.980588794143738,1.8116280482366767,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125197064496949,15.570858865167443,-4.274252435745774,2.7774007485272865,HSC_1,0.0,2.401259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125197065312485,-7.992105463489638,24.750252202363566,1.827625777560406,CLP,0.0,0.0,0.0,3.2073674,0.0,1.7479448,0.0,0.0,0.0,0.0
Run5_125239700146011,-27.42997653249382,13.281554971908228,0.5573920496383442,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4740521,0.0,0.0
Run5_125239700155227,15.685917380937031,-22.639449717167786,1.288883170335132,Ery_1,0.0,0.0,0.0,0.0,1.3105748,0.0,0.5170519,0.0,0.0,1.7473779
Run5_125239715023597,-15.30317907369086,-0.6978286989630892,1.0969395822662955,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.466532,0.0,0.0
Run5_125239726848939,-25.162427811714426,12.616062711117698,0.4171060853144377,Mono_1,0.0,0.0,0.0,0.0,0.0,2.288229,0.0,0.0,0.0,0.0
Run5_125239727181230,19.881155915371618,-15.556770252631473,1.887381661114186,Ery_1,0.0,0.0,0.6484536,0.0,0.0,0.0,0.0,0.0,0.0,0.6484536
Run5_125239746320308,10.939969992717513,20.161916284248573,3.774246831826585,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run5_125247350271261,23.095524824570795,12.053548886088512,3.754595411786645,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
